id|name|ivector_connect_id|iata_code|location_id|latitude|longitude
2002|Moshi|2156_2018-10-24 15:09:02.797681+00:00|QSI|5007b3ba-8e79-473a-b438-cc283edd3aee|-3.363000|37.323000
1657|Mahshahr|2078_2018-10-24 15:09:02.831018+00:00|MRX|762fa604-9350-4195-a130-7805d80e11eb|30.556000|49.152000
571|Sinop, Turkey (NOP)|1007|NOP|4841bfdc-f675-4376-abbf-c852a1c7c3f6|10.308000|123.979000
301|Mutare|2256_2018-10-24 15:09:02.866330+00:00|UTA|d4adb9fa-3c65-459a-bd80-82a9b2dedbbe|-18.977000|32.451000
1954|Salinas, Ecuador (SNC-General Ulpiano Paez)|1333|SNC|2f1e8cab-e5e0-493a-8e51-57791db69f53|-2.205000|-80.989000
1926|Palmyra|2137_2018-10-24 15:09:02.900086+00:00|PMS|d9d8d5af-9133-4599-b2db-5fba6a3d923f|34.557000|38.317000
1541|Naes Lakehurst|2604_2018-10-24 15:09:02.922456+00:00|NEL|bcb263d5-810c-455c-9338-d380ea2daad8|40.033000|-74.353000
74|Pathankot|640_2018-10-24 15:09:02.933875+00:00|IXP|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|32.234000|75.634000
1512|Ambilobe|1829_2018-10-24 15:09:02.944807+00:00|AMB|628ee93a-9f90-4cc8-bfcf-6976ec55cd6c|-13.188000|48.988000
2289|Apolo|1831_2018-10-24 15:09:02.956114+00:00|APB|c4dabe31-c730-46cb-b574-74b4ce6df073|-14.739000|-68.411000
903|Nas Jacksonville|2610_2018-10-24 15:09:02.989611+00:00|NIP|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|30.236000|-81.681000
573|Nas Jrb New Orleans|2602_2018-10-24 15:09:03.001416+00:00|NBG|ad9dc2de-fa40-419b-9db7-2b37d9672c1e|29.825000|-90.035000
2077|Bandar Lengeh|1843_2018-10-24 15:09:03.023717+00:00|BDH|762fa604-9350-4195-a130-7805d80e11eb|26.532000|54.822000
2722|Bluefields|1845_2018-10-24 15:09:03.034920+00:00|BEF|7941a44b-ae2a-4efe-81bb-0d1756379642|11.989000|-83.774000
1324|Nellis|2551_2018-10-24 15:09:03.046948+00:00|LSV|8e6f543b-6306-4a4a-ad7e-379d293d3c16|36.236000|-115.034000
674|Oceana Nas|2624_2018-10-24 15:09:03.069026+00:00|NTU|52785c62-c23b-4de9-9669-6adb57aee94a|36.821000|-76.033000
1599|Patrick AFB|2381_2018-10-24 15:09:03.079538+00:00|COF|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|28.235000|-80.610000
1421|Niamtougou|2030_2018-10-24 15:09:03.090319+00:00|LRL|27d72216-bf6b-4c3f-86bf-0909aee3d186|9.767000|1.091000
1748|Nogales (Mexico)|1006_2018-10-24 15:09:03.103042+00:00|NOG|347287e0-1b8b-4f80-be4a-6c08d4e925bc|31.226000|-110.976000
2641|Norfolk NS|2607_2018-10-24 15:09:03.114367+00:00|NGU|52785c62-c23b-4de9-9669-6adb57aee94a|36.938000|-76.289000
1693|Patuxent River Nas|2608_2018-10-24 15:09:03.125296+00:00|NHK|f48d1096-62be-4806-8326-7611aaf14cec|38.286000|-76.412000
1619|North Island Nas|2631_2018-10-24 15:09:03.147566+00:00|NZY|c8dfc766-8be7-42f2-a4e5-53133d44f54a|32.699000|-117.215000
2199|Santa Cruz, Belize (STU)|1364|STU|d460867d-9615-42cf-9726-c9559fdd4bbc|-22.932000|-43.719000
1811|Northway|2646_2018-10-24 15:09:03.173239+00:00|ORT|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|62.961000|-141.929000
829|Sekondi-Takoradi, Ghana (TKD)|1428|TKD|5e448692-f357-4f00-89b4-7892fed31342|4.893000|-1.775000
482|Bermejo|1854_2018-10-24 15:09:03.199107+00:00|BJO|c4dabe31-c730-46cb-b574-74b4ce6df073|-22.769000|-64.315000
2335|Solapur, India (SSE)|1355|SSE|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|17.628000|75.935000
2291|St. Petersburg, FL, United States of America (SPG-Albert Whitted)|2718|SPG|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|27.765000|-82.627000
1333|Pensacola Nas|2617_2018-10-24 15:09:03.262683+00:00|NPA|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|30.353000|-87.319000
1900|Perth Jandakot|649_2018-10-24 15:09:03.274730+00:00|JAD|f4d91f1e-75dc-4ed9-a5e6-f1cc3e0d6a7f|-32.097000|115.881000
11|Sittwe, Myanmar (AKY)|1825|AKY|5006bf53-246c-4973-9617-80e6930daa4f|20.133000|92.872000
747|Cuamba|1926_2018-10-24 15:09:03.313411+00:00|FXO|497c1274-6163-4642-87bd-845c54125d69|-14.820000|36.532000
1773|Port Huron|2657_2018-10-24 15:09:03.325448+00:00|PHN|26b0bfb3-25c6-4ba6-8d2e-b3676c7e348c|42.911000|-82.529000
1134|Port St. John's|667_2018-10-24 15:09:03.338163+00:00|JOH|8f4c1b35-16a3-49f1-b746-91dfd4d03c23|26.251000|73.048000
1991|Port Sudan|2153_2018-10-24 15:09:03.350105+00:00|PZU|4c922b2a-450f-427d-bb1b-60d9e5c161a1|19.576000|37.216000
1107|Ain Arnat|1945_2018-10-24 15:09:03.362714+00:00|GSF|30d2521f-c8c9-4df5-a733-490b550193f4|36.178000|5.324000
2338|Santiago, Cuba (SCU-Antonio Maceo)|1277|SCU|9a7c5c8c-fcab-4b20-9ed8-0032b91c04b7|19.970000|-75.836000
802|Tachilek, Myanmar (THL)|2223|THL|5006bf53-246c-4973-9617-80e6930daa4f|20.484000|99.935000
564|Sao Jose dos Campos, Brazil (SJK-Sao Jose dos Campos-Professor Urbano Ernesto Stumpf)|1310|SJK|d460867d-9615-42cf-9726-c9559fdd4bbc|-23.229000|-45.861000
2494|Tamuin, San Luis Potosi, Mexico (TSL-Tamuin National)|1473|TSL|347287e0-1b8b-4f80-be4a-6c08d4e925bc|22.038000|-98.806000
1876|Princeton (Minnesota)|2666_2018-10-24 15:09:03.424424+00:00|PNM|d1776d21-b23a-4927-9f81-2e646a026dc8|45.560000|-93.608000
2025|Provideniya|1183_2018-10-24 15:09:03.436267+00:00|PVS|576c23c3-4580-490c-9f63-4ae61de172e2|64.380000|-173.247000
3167|Nyaung-U, Myanmar (NYU)|2894|NYU|5006bf53-246c-4973-9617-80e6930daa4f|21.175528|94.928699
1818|Puerto Cabello|2123_2018-10-24 15:09:03.459685+00:00|PBL|b7459487-bbd1-4eb5-b4e3-8a9a4016dff9|10.480000|-68.073000
2413|Puerto Carreno|1091_2018-10-24 15:09:03.471781+00:00|PCR|10b09b46-3601-46ad-8fb7-a602bad10fd5|6.184000|-67.493000
865|Ternate, Indonesia (TTE)|1480|TTE|e8d59809-8738-469c-bec9-9b62403c452f|0.832000|127.381000
592|Puerto Suarez|2148_2018-10-24 15:09:03.506041+00:00|PSZ|c4dabe31-c730-46cb-b574-74b4ce6df073|-18.975000|-57.821000
1895|Puka Puka|2132_2018-10-24 15:09:03.517336+00:00|PKP|792b413f-59cd-491c-ac36-eca26ed69023|-14.809000|-138.813000
1964|Pocos De Caldas|1148_2018-10-24 15:09:03.540172+00:00|POO|d460867d-9615-42cf-9726-c9559fdd4bbc|-21.843000|-46.568000
480|Point Mugu Nas|2622_2018-10-24 15:09:03.551457+00:00|NTD|c8dfc766-8be7-42f2-a4e5-53133d44f54a|34.120000|-119.121000
1931|Polk AAF|2669_2018-10-24 15:09:03.562317+00:00|POE|ad9dc2de-fa40-419b-9db7-2b37d9672c1e|31.045000|-93.191000
1886|Ponta Pora|1133_2018-10-24 15:09:03.574255+00:00|PMG|d460867d-9615-42cf-9726-c9559fdd4bbc|-22.549000|-55.703000
1759|Pope AFB|2668_2018-10-24 15:09:03.585540+00:00|POB|77c4acaf-ade3-4ff0-84ad-f99dda7bb17e|35.171000|-79.014000
2727|Portage La Prairie|1709_2018-10-24 15:09:03.596930+00:00|YPG|e00ea5aa-9690-4f1d-8307-81911023d666|49.903000|-98.275000
1981|Quantico MCAF|2629_2018-10-24 15:09:03.607856+00:00|NYG|52785c62-c23b-4de9-9669-6adb57aee94a|38.502000|-77.305000
2311|Queenstown (South Africa)|1529_2018-10-24 15:09:03.619743+00:00|UTW|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-31.920000|26.882000
1893|Port Said|1164_2018-10-24 15:09:03.630208+00:00|PSD|c0070958-bddd-4f8e-80de-38f96b7cc523|31.279000|32.240000
2536|Trincomalee, Sri Lanka (TRR-China Bay)|1464|TRR|faeca82a-6e1f-401c-ab99-c5ad5aad31d2|8.539000|81.181000
1851|Chitato|2129_2018-10-24 15:09:03.663879+00:00|PGI|3a759e11-4d0a-451d-b6d5-6f3a5c2d5ec0|-7.357000|20.804000
1966|Puerto Cabezas|2149_2018-10-24 15:09:03.674417+00:00|PUZ|7941a44b-ae2a-4efe-81bb-0d1756379642|14.047000|-83.387000
1531|Tulua, Colombia (ULQ-Farfan)|1513|ULQ|10b09b46-3601-46ad-8fb7-a602bad10fd5|4.088000|-76.235000
2000|Ech Cheliff|2154_2018-10-24 15:09:03.697881+00:00|QAS|30d2521f-c8c9-4df5-a733-490b550193f4|36.213000|1.332000
384|Rasht|2158_2018-10-24 15:09:03.709690+00:00|RAS|762fa604-9350-4195-a130-7805d80e11eb|37.325000|49.606000
2718|Ramsar|2174_2018-10-24 15:09:03.733947+00:00|RZR|762fa604-9350-4195-a130-7805d80e11eb|36.910000|50.679000
2746|Reao|2161_2018-10-24 15:09:03.744961+00:00|REA|792b413f-59cd-491c-ac36-eca26ed69023|-18.466000|-136.439000
1786|Rancho Murieta|2683_2018-10-24 15:09:03.756170+00:00|RIU|c8dfc766-8be7-42f2-a4e5-53133d44f54a|38.489000|-121.102000
1813|Rand|548_2018-10-24 15:09:03.767283+00:00|HCS|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-26.242000|28.151000
1872|Randolph AFB|2686_2018-10-24 15:09:03.778401+00:00|RND|938285ab-d822-4010-8ca5-d5a379c9bfc5|29.529000|-98.279000
2136|San Joaquin|2187_2018-10-24 15:09:03.789149+00:00|SJB|c4dabe31-c730-46cb-b574-74b4ce6df073|-13.053000|-64.662000
1008|Redstone Arsenal|2498_2018-10-24 15:09:03.800652+00:00|HUA|8642a439-fc6f-40a7-bbef-68fbdd90068f|34.679000|-86.685000
1844|Remedios|1070_2018-10-24 15:09:03.811251+00:00|OTU|10b09b46-3601-46ad-8fb7-a602bad10fd5|7.010000|-74.715000
2082|Rengat|1229_2018-10-24 15:09:03.822614+00:00|RGT|e8d59809-8738-469c-bec9-9b62403c452f|-0.353000|102.335000
2557|Robins AFB|2761_2018-10-24 15:09:03.833670+00:00|WRB|ec142447-80ea-4a2c-bfdc-882a2119f5de|32.640000|-83.592000
2366|San Pedro (Ivory Coast)|2194_2018-10-24 15:09:03.844895+00:00|SPY|d1e3565e-0db1-40db-8031-b10136831d23|4.747000|-6.661000
2180|Santa Barbara Del Zulia|2201_2018-10-24 15:09:03.855755+00:00|STB|b7459487-bbd1-4eb5-b4e3-8a9a4016dff9|8.974000|-71.943000
2318|Shiraz|2208_2018-10-24 15:09:03.867076+00:00|SYZ|762fa604-9350-4195-a130-7805d80e11eb|29.539000|52.589000
2257|Sidi Ifni|1301_2018-10-24 15:09:03.878810+00:00|SII|c4d958df-2af0-4a90-a135-46b38f342c28|29.369000|-10.180000
2225|Thandwe, Myanmar (SNW)|2190|SNW|5006bf53-246c-4973-9617-80e6930daa4f|18.461000|94.299000
1043|Holman, NT, Canada (YHI-Ulukhakot)|1668|YHI|6b839e5e-b1a3-4e6a-bc94-5d1e4dbbc3e6|70.763000|-117.806000
1580|Sabang|1269_2018-10-24 15:09:03.923481+00:00|SBG|e8d59809-8738-469c-bec9-9b62403c452f|5.874000|95.339000
2254|Sachs Harbour|1743_2018-10-24 15:09:03.934393+00:00|YSY|6b839e5e-b1a3-4e6a-bc94-5d1e4dbbc3e6|71.994000|-125.243000
1606|Varadero, Cuba (VRA-Juan Gualberto Gomez)|1566|VRA|9a7c5c8c-fcab-4b20-9ed8-0032b91c04b7|23.034000|-81.435000
2171|San Borja|2197_2018-10-24 15:09:03.957032+00:00|SRJ|c4dabe31-c730-46cb-b574-74b4ce6df073|-14.857000|-66.737000
2111|Saravena|1260_2018-10-24 15:09:03.979424+00:00|RVE|10b09b46-3601-46ad-8fb7-a602bad10fd5|6.958000|-71.855000
1228|Santa Cruz (Argentina)|1265_2018-10-24 15:09:03.990272+00:00|RZA|9322a700-2052-4584-9133-b772cb7dfcdb|-50.016000|-68.579000
2317|Sapporo|1347_2018-10-24 15:09:04.005233+00:00|SPK|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|43.116000|141.380000
2040|Varginha, Brazil (VAG-Major-Brigadeiro Trompowsky)|1534|VAG|d460867d-9615-42cf-9726-c9559fdd4bbc|-21.590000|-45.473000
1133|San Vicente Del Caguan|1374_2018-10-24 15:09:04.041749+00:00|SVI|10b09b46-3601-46ad-8fb7-a602bad10fd5|2.152000|-74.766000
2541|Tahoua|2226_2018-10-24 15:09:04.053489+00:00|THZ|55ad6a0c-a866-49c0-8239-3d0802e1ff1b|14.876000|5.265000
1659|Sanandaj|2178_2018-10-24 15:09:04.067952+00:00|SDG|762fa604-9350-4195-a130-7805d80e11eb|35.247000|47.007000
423|Tandil, Argentina (TDL)|1410|TDL|9322a700-2052-4584-9133-b772cb7dfcdb|-37.237000|-59.228000
2361|Sandusky|2712_2018-10-24 15:09:04.090059+00:00|SKY|44ca5eec-d993-426d-ae4d-532038614983|41.433000|-82.652000
1901|South Tangerang|1089_2018-10-24 15:09:04.112619+00:00|PCB|e8d59809-8738-469c-bec9-9b62403c452f|-6.337000|106.764000
1869|Shahid Asyaee|2155_2018-10-24 15:09:04.124367+00:00|QMJ|762fa604-9350-4195-a130-7805d80e11eb|32.002000|49.271000
917|Sparrevohn|2725_2018-10-24 15:09:04.147274+00:00|SVW|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|61.097000|-155.574000
1658|Selfridge|2593_2018-10-24 15:09:04.158239+00:00|MTC|26b0bfb3-25c6-4ba6-8d2e-b3676c7e348c|42.613000|-82.832000
466|Vryburg, South Africa (VRU)|1570|VRU|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-26.982000|24.729000
2347|St Jean Sur Richelieu|1676_2018-10-24 15:09:04.182780+00:00|YJN|363ca05e-d228-4076-b618-a774d6f5a181|45.294000|-73.281000
3185|Blumenau|2911_2018-10-24 15:09:04.194100+00:00|BNU|d460867d-9615-42cf-9726-c9559fdd4bbc|-26.832515|-49.093362
1101|Shearwater|1621_2018-10-24 15:09:04.204805+00:00|YAW|b78c07d8-46e4-46f3-8d6c-2039624bd612|44.640000|-63.499000
956|Moulins, France (XMU)|1614|XMU|4e9cea11-b383-442b-8363-38b95162a531|46.534000|3.424000
2518|Madrid, Spain (TOJ-Madrid-Torrejon)|1447|TOJ|9cbbdced-21fa-4322-a91b-277d6642ed08|40.487000|-3.458000
2137|Sulayel|1323_2018-10-24 15:09:04.238531+00:00|SLF|c02c0ce7-33ca-439d-a92e-7069a14cbec9|20.465000|45.619000
2525|Trinidad, Colombia (TDA)|1409|TDA|10b09b46-3601-46ad-8fb7-a602bad10fd5|5.430000|-71.658000
138|Speyer|88_2018-10-24 15:09:04.261304+00:00|ZQC|0d4b844f-7a74-4bd8-a19f-f15d634d6935|49.302000|8.451000
2631|Villa Gesell, Argentina (VLG)|1559|VLG|9322a700-2052-4584-9133-b772cb7dfcdb|-37.235000|-57.029000
1565|Tafaraoui|2210_2018-10-24 15:09:04.284243+00:00|TAF|30d2521f-c8c9-4df5-a733-490b550193f4|35.542000|-0.532000
2138|Santo Domingo (Venezuela)|2202_2018-10-24 15:09:04.296413+00:00|STD|b7459487-bbd1-4eb5-b4e3-8a9a4016dff9|7.565000|-72.035000
3192|Vitoria da Conquista, Brazil (VDC-Pedro Otacilio Figueiredo)|2910|VDC|d460867d-9615-42cf-9726-c9559fdd4bbc|-14.866238|-40.863057
1394|Tame|1437_2018-10-24 15:09:04.332533+00:00|TME|10b09b46-3601-46ad-8fb7-a602bad10fd5|6.451000|-71.760000
696|Fairbanks, AK, United States of America (FBK-Wainwright Army Airfield)|2435|FBK|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|64.837000|-147.614000
1737|Tabriz|2214_2018-10-24 15:09:04.355957+00:00|TBZ|762fa604-9350-4195-a130-7805d80e11eb|38.133000|46.235000
2403|Tehran|2224_2018-10-24 15:09:04.380950+00:00|THR|762fa604-9350-4195-a130-7805d80e11eb|35.689000|51.313000
2165|Tela|2217_2018-10-24 15:09:04.404799+00:00|TEA|1673a4dc-e1b5-4c7b-86bc-a004b9f59e28|15.776000|-87.476000
1461|Villefranche-sur-Saone, France (XVF)|1618|XVF|4e9cea11-b383-442b-8363-38b95162a531|45.916000|4.641000
90|Yamoussoukro, Cote d'Ivoire (ASK)|1835|ASK|d1e3565e-0db1-40db-8031-b10136831d23|6.903000|-5.366000
723|Sherman|2441_2018-10-24 15:09:04.439930+00:00|FLV|53efe55b-2d48-4080-90d5-eee9ba571cb0|39.368000|-94.914000
3175|Toyko|2897_2018-10-24 15:09:04.468248+00:00|TYO|f6d9dab4-cb6c-4b5e-b8f1-fb0da0b818ab|35.711427|139.731983
1258|Kyaukpyu, Myanmar (KYP)|2012|KYP|5006bf53-246c-4973-9617-80e6930daa4f|19.427000|93.534000
2370|Soroti|2198_2018-10-24 15:09:04.490499+00:00|SRT|50b48cc7-1356-43b1-83fe-dd2cd5febc5d|1.728000|33.623000
2570|Vance|2426_2018-10-24 15:09:04.623284+00:00|END|311533ec-3dad-40e9-bc04-a2ab505ca2a2|36.340000|-97.916000
1336|Truth Or Consequences|2734_2018-10-24 15:09:04.501514+00:00|TCS|a85775d1-6a5d-4578-85f0-3989977ec0e0|33.237000|-107.272000
1473|Monghsat, Myanmar (MOG)|2069|MOG|5006bf53-246c-4973-9617-80e6930daa4f|20.517000|99.257000
488|Teslin|1808_2018-10-24 15:09:04.523519+00:00|YZW|f85cd460-226e-4550-a6a9-f78d15ed2594|60.173000|-132.743000
1380|Twentynine Palms Eaf|2627_2018-10-24 15:09:04.534349+00:00|NXP|c8dfc766-8be7-42f2-a4e5-53133d44f54a|34.296000|-116.162000
2685|Tyndall AFB|2649_2018-10-24 15:09:04.545955+00:00|PAM|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|30.070000|-85.576000
174|Curitiba, Brazil (BFH-Bacacheri)|160|BFH|d460867d-9615-42cf-9726-c9559fdd4bbc|-25.405000|-49.232000
81|Andahuaylas, Peru (ANS)|64|ANS|ec0d3714-51e4-4654-ae44-3b898a299a4b|-13.706000|-73.350000
1198|Utopia Creek|2753_2018-10-24 15:09:04.578876+00:00|UTO|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|65.993000|-153.704000
1865|Utti|1201_2018-10-24 15:09:04.600798+00:00|QVY|2b563844-acda-4550-92e8-fa6197ee8a0b|60.896000|26.938000
2236|Valkenburg|810_2018-10-24 15:09:04.612588+00:00|LID|f559690a-7d36-43a3-83bd-d34c6880b1e8|52.170000|4.426000
565|Vandenberg AFB|2755_2018-10-24 15:09:04.634586+00:00|VBG|c8dfc766-8be7-42f2-a4e5-53133d44f54a|34.729000|-120.577000
2745|El Bolson, Argentina (EHL)|412|EHL|9322a700-2052-4584-9133-b772cb7dfcdb|-41.943000|-71.532000
271|Bayamo, Cuba (BYM-Carlos Manuel de Cespedes)|236|BYM|9a7c5c8c-fcab-4b20-9ed8-0032b91c04b7|20.396000|-76.621000
2399|Tin City|2741_2018-10-24 15:09:04.670321+00:00|TNC|96ad791f-5202-44d1-ab61-1ef1fd1ab80f|65.563000|-167.922000
59|Alice, TX, United States of America (ALI)|2312|ALI|938285ab-d822-4010-8ca5-d5a379c9bfc5|27.741000|-98.027000
417|Tlaxcala|1494_2018-10-24 15:09:04.692921+00:00|TXA|347287e0-1b8b-4f80-be4a-6c08d4e925bc|19.536000|-98.173000
1743|Tarapoa|1451_2018-10-24 15:09:04.704953+00:00|TPC|2f1e8cab-e5e0-493a-8e51-57791db69f53|-0.123000|-76.337000
3128|Berlin, Germany (BER-Brandenburg)|2869|BER|0d4b844f-7a74-4bd8-a19f-f15d634d6935|52.558834|13.288436
2159|Tchibanga|2215_2018-10-24 15:09:04.715420+00:00|TCH|a5e6f82b-a773-4a67-8370-3af572b7b56d|-2.889000|10.919000
2282|Tinker AFB|2736_2018-10-24 15:09:04.726495+00:00|TIK|311533ec-3dad-40e9-bc04-a2ab505ca2a2|35.415000|-97.386000
835|Vicenza|1551_2018-10-24 15:09:04.737290+00:00|VIC|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de|45.574000|11.531000
291|Biloxi, MS, United States of America (BIX-Keesler Air Force Base)|2341|BIX|354b963d-3ecf-4b55-9d2e-466003000873|30.411000|-88.924000
475|Waco|2380_2018-10-24 15:09:04.770627+00:00|CNW|938285ab-d822-4010-8ca5-d5a379c9bfc5|31.638000|-97.074000
3071|Waterkloof AFB|2794_2018-10-24 15:09:04.783950+00:00|WKF|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-25.815403|28.224349
708|Lyon, France (LYN-Lyon Bron)|861|LYN|4e9cea11-b383-442b-8363-38b95162a531|45.728000|4.945000
1728|Aubenas, France (OBS-Ardeche Meridionale)|1034|OBS|4e9cea11-b383-442b-8363-38b95162a531|44.544000|4.372000
337|Buenaventura, Colombia (BUN-Gerardo Tobar Lopez)|227|BUN|10b09b46-3601-46ad-8fb7-a602bad10fd5|3.819000|-76.990000
2164|Travis AFB|2722_2018-10-24 15:09:04.861075+00:00|SUU|c8dfc766-8be7-42f2-a4e5-53133d44f54a|38.263000|-121.927000
2744|Tucupita|2249_2018-10-24 15:09:04.873985+00:00|TUV|b7459487-bbd1-4eb5-b4e3-8a9a4016dff9|9.089000|-62.094000
2253|Tucumcari|2732_2018-10-24 15:09:04.884893+00:00|TCC|a85775d1-6a5d-4578-85f0-3989977ec0e0|35.183000|-103.603000
1086|Tustin MCAF|2623_2018-10-24 15:09:04.896262+00:00|NTK|c8dfc766-8be7-42f2-a4e5-53133d44f54a|33.706000|-117.827000
1272|Tver|715_2018-10-24 15:09:04.909416+00:00|KLD|576c23c3-4580-490c-9f63-4ae61de172e2|56.825000|35.758000
1731|Valle De La Pascua|2260_2018-10-24 15:09:04.921071+00:00|VDP|b7459487-bbd1-4eb5-b4e3-8a9a4016dff9|9.222000|-65.993000
2610|Velizy|1556_2018-10-24 15:09:04.933389+00:00|VIY|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2|-32.897000|27.279000
1669|Vermilion|1755_2018-10-24 15:09:04.944500+00:00|YVG|9718f19d-d502-464f-be93-9cdf0d6ffbba|53.356000|-110.824000
2582|Wiarton|1762_2018-10-24 15:09:04.956387+00:00|YVV|5a497490-b16e-46d6-8100-470730eadeaf|44.746000|-81.107000
1917|Nazca, Peru (NZC-Maria Reiche Neuman)|2630|NZC|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|30.219000|-81.876000
2605|Villa Dolores|1545_2018-10-24 15:09:04.992110+00:00|VDR|9322a700-2052-4584-9133-b772cb7dfcdb|-31.941000|-65.142000
603|Celle, Germany (ZCN-Celle Air Base)|77|ZCN|0d4b844f-7a74-4bd8-a19f-f15d634d6935|52.591000|10.022000
2372|Zamora|84_2018-10-24 15:09:05.015976+00:00|ZMM|347287e0-1b8b-4f80-be4a-6c08d4e925bc|20.045000|-102.276000
1088|Chachapoyas, Peru (CHH)|285|CHH|ec0d3714-51e4-4654-ae44-3b898a299a4b|-6.202000|-77.856000
537|Yateley|143_2018-10-24 15:09:05.040243+00:00|BBS|6a582305-0df7-4cc8-b8b6-95463e8822de|51.324000|-0.848000
743|Yazd|1839_2018-10-24 15:09:05.052000+00:00|AZD|762fa604-9350-4195-a130-7805d80e11eb|31.905000|54.276000
756|Balıkesir, Turkey (BZI)|238|BZI|922b4adc-6701-4144-a223-f43be1584f73|39.619000|27.925000
2466|Wallops Island|2760_2018-10-24 15:09:05.086787+00:00|WAL|52785c62-c23b-4de9-9669-6adb57aee94a|37.940000|-75.466000
1739|Zahedan|2288_2018-10-24 15:09:05.098964+00:00|ZAH|762fa604-9350-4195-a130-7805d80e11eb|29.476000|60.906000
1905|Zaria|72_2018-10-24 15:09:05.110104+00:00|ZAR|bc2ab8a8-f077-4edc-ab00-f49af5e15e26|11.130000|7.686000
1014|Wink|2513_2018-10-24 15:09:05.121605+00:00|INK|938285ab-d822-4010-8ca5-d5a379c9bfc5|31.779000|-103.201000
2657|Wau|2279_2018-10-24 15:09:05.132940+00:00|WUU|4c922b2a-450f-427d-bb1b-60d9e5c161a1|7.726000|27.979000
1632|Whidbey Island Nas|2626_2018-10-24 15:09:05.144537+00:00|NUW|e62f49eb-3903-4dcd-b32f-3ff007545d70|48.352000|-122.656000
2352|Whiteman AFB|2729_2018-10-24 15:09:05.167026+00:00|SZL|48aa16fe-40fb-49e6-a5c6-689d40bea832|38.730000|-93.548000
1906|Whiting Fld Nas North|2621_2018-10-24 15:09:05.178684+00:00|NSE|bbfb597a-c1b3-4b12-b0e4-05b804f5f12a|30.724000|-87.022000
1597|Willow Grove Nas Jrb|2628_2018-10-24 15:09:05.189778+00:00|NXX|022c7572-2ad6-4956-bca0-931f9a82a5db|40.200000|-75.148000
683|Wright Patterson|2437_2018-10-24 15:09:05.200529+00:00|FFO|44ca5eec-d993-426d-ae4d-532038614983|39.826000|-84.048000
122|Xangongo|2283_2018-10-24 15:09:05.211861+00:00|XGN|3a759e11-4d0a-451d-b6d5-6f3a5c2d5ec0|-16.755000|14.965000
2300|Whitecourt, AB, Canada (YZU)|1806|YZU|9718f19d-d502-464f-be93-9cdf0d6ffbba|54.144000|-115.787000
2346|Zhezkazgan|401_2018-10-24 15:09:05.249196+00:00|DZH|576c23c3-4580-490c-9f63-4ae61de172e2|47.708000|67.733000
3213|Zhukovsky International Airport|2930_2018-10-24 15:09:05.261298+00:00|ZIA|576c23c3-4580-490c-9f63-4ae61de172e2|55.561918|38.118052
2672|Zinder|2291_2018-10-24 15:09:05.273225+00:00|ZND|55ad6a0c-a866-49c0-8239-3d0802e1ff1b|13.779000|8.984000
841|Villingen-Schwenningen, Germany (ZQL-Schwenningen am Neckar)|90|ZQL|0d4b844f-7a74-4bd8-a19f-f15d634d6935|47.973000|8.522000
710|Eskisehir, Turkey (ESK-Eskisehir Air Base)|440|ESK|922b4adc-6701-4144-a223-f43be1584f73|39.784000|30.582000
2354|Hatfield, United Kingdom (HTF)|582|HTF|6a582305-0df7-4cc8-b8b6-95463e8822de|51.767000|0.250000
3221|Jauja, Peru (JAU-Francisco Carle)|2947|JAU|ec0d3714-51e4-4654-ae44-3b898a299a4b|-11.784046|-75.473585
2738|Hanau, Germany (ZNF-Hanau AAF)|85|ZNF|0d4b844f-7a74-4bd8-a19f-f15d634d6935|50.169000|8.961000
886|Laghouat, Algeria (LOO-L'Mekrareg)|2027|LOO|30d2521f-c8c9-4df5-a733-490b550193f4|33.764000|2.927000
2725|Cold Lake, AB, Canada (YOD-R.W. McNair)|1702|YOD|9718f19d-d502-464f-be93-9cdf0d6ffbba|54.405000|-110.279000
125|Huaraz, Peru (ATA-German Arias Graziani)|112|ATA|ec0d3714-51e4-4654-ae44-3b898a299a4b|-9.347000|-77.598000
46|Bitburg, Germany (BBJ)|142|BBJ|0d4b844f-7a74-4bd8-a19f-f15d634d6935|51.193000|14.520000
1049|Ipatinga, Brazil (IPN-Usiminas)|615|IPN|d460867d-9615-42cf-9726-c9559fdd4bbc|-19.471000|-42.488000
